<PARSED TEXT FOR SHEET: 1 / 1 TABS
TAB NAME: dwarfplanet_asteroid_comet_analysis.csv>
index,full_name,pdes,q,ad,a,e,i,om,w,tp,moid,per,per_y,t_jup,pr_class,dt_class,neo,pha
638,569909 (2005 YX226),569909,2.49634293,2.884407727,2.690375328,0.07212094,4.068575947,117.9283606,143.8453681,2460876.186,1.48139,1611.824432,4.412934789,3.365,Asteroid,MBA,N,N
639,583475 (2016 GV257),583475,2.269171042,2.825322875,2.547246958,0.109167239,4.160051262,168.8719083,207.8162462,2459712.377,1.27037,1484.926663,4.065507633,3.43,Asteroid,MBA,N,N
640,338867 (2003 YT174),338867,2.948862468,3.103271549,3.026067008,0.025513163,7.187592322,92.39945788,150.6643267,2459438.878,1.93605,1922.720859,5.264122818,3.232,Asteroid,MBA,N,N
641,263372 (2008 CM166),263372,2.049481922,2.80811635,2.428799136,0.156174798,2.865608594,132.532274,316.0395075,2459815.233,1.0658,1382.565853,3.785259009,3.49,Asteroid,MBA,N,N
642, 21976 (1999 XV2),21976,1.975116627,2.791783368,2.383449998,0.171320301,7.826916271,258.7624836,273.9091663,2460005.651,0.997387,1344.025457,3.679741157,3.504,Asteroid,MBA,N,N
643, 55144 (2001 QK198),55144,2.575624546,3.743266078,3.159445312,0.184785843,1.551566995,165.1738897,188.9947483,2460262.942,1.57004,2051.231563,5.615965949,3.178,Asteroid,MBA,N,N
644,489163 (2006 ET67),489163,2.777102123,3.229426083,3.003264103,0.075305392,6.366019067,138.8086889,206.2523909,2460581.889,1.77007,1901.02888,5.204733415,3.238,Asteroid,MBA,N,N
645, 64800 (2001 XA210),64800,2.048498217,2.745270619,2.396884418,0.145349604,6.585433739,147.9810574,194.4051724,2460067.63,1.04015,1355.404943,3.710896489,3.505,Asteroid,MBA,N,N
646,106244 (2000 UX48),106244,2.892791325,3.255216854,3.074004089,0.058950073,11.31547473,54.46100205,284.4134285,2459346.396,1.91161,1968.589155,5.389703368,3.197,Asteroid,MBA,N,N
647,422808 (2001 YP58),422808,1.940276634,3.259044433,2.599660534,0.253642309,14.87205506,86.56607988,309.9805675,2459777.156,0.982359,1530.993647,4.19163216,3.323,Asteroid,MBA,N,N
648,346220 (2007 YK57),346220,2.856876174,3.135830442,2.996353308,0.046548961,12.06729149,270.152996,142.717321,2459993.134,1.87792,1894.470985,5.186778877,3.219,Asteroid,MBA,N,N
649,  9070 Ensab (1993 OZ2),9070,1.719029689,4.297107145,3.008068417,0.428527064,21.61835036,116.3875359,248.9966444,2460668.805,0.830863,1905.59231,5.217227407,3.007,Asteroid,MBA,N,N
650,158623 Perali (2003 BS4),158623,1.987763218,2.606505104,2.297134161,0.134676915,6.597228133,184.3573863,202.7703771,2459981.002,0.992458,1271.68037,3.481671101,3.573,Asteroid,MBA,N,N
651, 33471 Ozuna (1999 FV38),33471,1.945147067,2.606601413,2.27587424,0.145318738,3.774117174,323.4109377,267.8307851,2460207.014,0.938136,1254.067223,3.433448935,3.592,Asteroid,MBA,N,N
652,139946 (2001 RR138),139946,2.342283953,3.037967689,2.690125821,0.129303197,11.7068587,3.058706127,179.8610834,2459487.627,1.34353,1611.600214,4.412320915,3.331,Asteroid,MBA,N,N
653,  5719 Krizik (1983 RX),5719,1.841788892,2.594233663,2.218011278,0.169621493,4.366122643,319.6462928,339.9809293,2459944.74,0.826346,1206.546466,3.303344192,3.629,Asteroid,MBA,N,N
654,423632 (2005 WW196),423632,2.027198048,3.267916991,2.647557519,0.234313879,13.61650813,223.2321684,196.4320744,2459986.032,1.04133,1573.499224,4.308006089,3.313,Asteroid,MBA,N,N
655,319092 (2005 WE147),319092,2.744025829,3.217919472,2.98097265,0.079486412,1.113897834,339.47227,177.5565553,2459739.54,1.75196,1879.902884,5.14689359,3.254,Asteroid,MBA,N,N
656,307851 (2003 YT146),307851,2.000985063,3.188160864,2.594572964,0.228780577,13.58530181,83.04827676,29.52602519,2460601.052,1.02699,1526.501584,4.179333563,3.342,Asteroid,MBA,N,N
657,576686 (2012 TH357),576686,2.448586379,2.87626084,2.66242361,0.080316757,4.717500409,196.1681819,152.8545857,2460799.516,1.44285,1586.770656,4.34434129,3.376,Asteroid,MBA,N,N
658,  8684 Reichwein (1992 FO3),8684,2.073562757,2.257262535,2.165412646,0.042416806,1.237493054,184.8554089,202.878579,2459847.088,1.07623,1163.883282,3.186538759,3.692,Asteroid,MBA,N,N
659,555223 (2013 TP85),555223,2.786559948,2.832974712,2.80976733,0.008259539,0.989322829,59.14928272,146.5399973,2460930.622,1.7774,1720.29911,4.709922273,3.321,Asteroid,MBA,N,N
660,118788 (2000 RN99),118788,2.385318553,2.790741713,2.588030133,0.078326592,13.29051455,306.3154353,115.7144671,2459638.661,1.43077,1520.731072,4.163534763,3.379,Asteroid,MBA,N,N
661,192824 (1999 VD91),192824,2.522699807,2.895391835,2.709045821,0.068786586,8.81951911,214.7255696,190.5768336,2459691.736,1.53085,1628.63196,4.458951294,3.343,Asteroid,MBA,N,N
662,135785 (2002 RH84),135785,2.126629771,3.14790318,2.637266476,0.193623477,2.420318066,337.2760602,59.88137997,2460472.355,1.13411,1564.333869,4.282912713,3.369,Asteroid,MBA,N,N
663,283320 (1994 SB12),283320,1.970285094,2.607313969,2.288799532,0.139162226,4.751858704,176.4413566,148.6212549,2459633.4,0.959808,1264.765646,3.46273962,3.582,Asteroid,MBA,N,N
664,239962 (2001 KB52),239962,2.018798609,3.48514106,2.751969835,0.266416883,26.42344949,137.2979633,138.9034476,2460478.441,1.05391,1667.492659,4.565346088,3.146,Asteroid,MBA,N,N
665,623172 (2015 PR231),623172,1.991155495,3.087665628,2.539410561,0.215898553,2.273520494,155.5012246,175.3153119,2460196.411,0.979801,1478.079553,4.046761266,3.412,Asteroid,MBA,N,N
666,236579 (2006 HE101),236579,2.671233853,2.913263408,2.792248631,0.043339542,4.045224946,136.5381762,248.813361,2459690.466,1.6765,1704.235301,4.66594196,3.324,Asteroid,MBA,N,N
667,598930 (2009 HN111),598930,2.041823427,2.714287783,2.378055605,0.141389536,3.387072944,62.02067365,200.9179156,2460415.843,1.02595,1339.4652,3.667255851,3.524,Asteroid,MBA,N,N
668,237277 Nevaruth (2008 XR2),237277,2.527704538,3.558306675,3.043005607,0.169339507,1.666327902,253.6130307,238.5463219,2460891.34,1.54131,1938.887254,5.308383995,3.217,Asteroid,MBA,N,N
669,263622 (2008 GS36),263622,1.977993582,2.774053062,2.376023322,0.16751929,9.234972664,62.89146415,49.13670423,2459614.299,1.00673,1337.748509,3.662555809,3.505,Asteroid,MBA,N,N
670, 57635 (2001 TF183),57635,1.962528184,2.782650484,2.372589334,0.172832755,4.184883231,314.5220739,260.0260608,2460849.598,0.960372,1334.849452,3.654618622,3.52,Asteroid,MBA,N,N
671,  9835 (1984 UD),9835,2.070773533,3.420932753,2.745853143,0.24585423,9.176717058,26.99143035,25.56645623,2461002.429,1.08431,1661.936347,4.550133735,3.285,Asteroid,MBA,N,N
672, 86584 (2000 ES57),86584,1.988255333,2.697481085,2.342868209,0.151358439,4.008808863,330.2733409,92.98851536,2460437.884,1.0051,1309.845933,3.586162718,3.544,Asteroid,MBA,N,N
673,242889 (2006 JP47),242889,1.857205562,3.247336763,2.552271163,0.272332192,12.9313927,43.00490852,256.6723685,2459997.153,0.891819,1489.322145,4.077541807,3.352,Asteroid,MBA,N,N
674,512963 (2017 SQ35),512963,2.035122785,2.825402897,2.430262841,0.16259149,7.34775489,76.35821747,264.3737291,2460684.266,1.04188,1383.815838,3.788681281,3.479,Asteroid,MBA,N,N
675,500250 (2012 KE5),500250,2.488409802,2.923616107,2.706012955,0.080414675,6.374793246,90.74170261,187.355095,2459463.969,1.47148,1625.897765,4.451465475,3.352,Asteroid,MBA,N,N
676,101445 (1998 VG47),101445,2.19991802,2.895240082,2.547579051,0.13646722,14.04879469,59.21440574,169.9306477,2460765.106,1.18942,1485.217064,4.066302707,3.387,Asteroid,MBA,N,N
677,614034 (2008 RU81),614034,2.246968146,3.862606068,3.054787107,0.26444362,22.52845188,333.0160804,49.91119167,2460706.127,1.3039,1950.158231,5.339242248,3.068,Asteroid,MBA,N,N
678,113458 (2002 SH49),113458,1.832552871,2.620288361,2.226420616,0.17690626,5.552422545,46.90652087,271.5054989,2459696.332,0.829318,1213.414692,3.322148368,3.619,Asteroid,MBA,N,N
679,458328 (2010 VN121),458328,2.352610857,3.215347797,2.783979327,0.154946722,10.63440139,79.32662316,338.4259603,2460595.62,1.36771,1696.670215,4.645229884,3.289,Asteroid,MBA,N,N
680,414049 (2007 RQ210),414049,2.066616662,2.442304095,2.254460379,0.083320922,3.455415816,317.8417008,14.28879768,2460501.941,1.05536,1236.409512,3.385104756,3.618,Asteroid,MBA,N,N
681,588544 (2008 FT138),588544,2.834812446,3.274179606,3.054496026,0.071921384,10.32217504,157.8836888,54.01571543,2460375.578,1.84461,1949.879501,5.338479126,3.207,Asteroid,MBA,N,N
682,431100 (2006 EL4),431100,2.411053497,2.910548819,2.660801158,0.093861828,6.621429645,146.2910176,188.809204,2460888.854,1.40053,1585.320437,4.340370805,3.37,Asteroid,MBA,N,N
683,303029 (2003 YV9),303029,2.032908979,3.094660829,2.563784904,0.207067264,4.825100897,268.1654322,167.1881277,2460459.929,1.04722,1499.411391,4.105164657,3.398,Asteroid,MBA,N,N
684,112526 (2002 PJ32),112526,2.711526302,3.260244811,2.985885556,0.091885389,2.413088764,307.6087146,293.1861364,2459656.371,1.69923,1884.552167,5.159622634,3.25,Asteroid,MBA,N,N
685, 48493 (1992 WG),48493,2.589900242,3.459287443,3.024593842,0.143719661,12.41129246,53.36868718,353.7969487,2460484.417,1.59935,1921.316986,5.260279223,3.194,Asteroid,MBA,N,N
686,308238 (2005 EC328),308238,2.250494013,2.781057174,2.515775593,0.105447235,5.111082418,183.6460821,1.232130981,2460726.985,1.25102,1457.492324,3.990396506,3.446,Asteroid,MBA,N,N
687,192891 (1999 XK117),192891,1.801430555,3.458529832,2.629980193,0.315040258,4.211127161,313.2306513,75.52564587,2460786.232,0.811076,1557.855398,4.265175629,3.324,Asteroid,MBA,N,N
688, 72082 (2000 YG40),72082,1.766566759,2.859243969,2.312905364,0.236213125,2.511307755,245.1586552,152.4072881,2460746.506,0.773536,1284.799094,3.517588212,3.544,Asteroid,MBA,N,N
689,566760 (2018 UW18),566760,2.774532151,3.3923896,3.083460876,0.100188955,10.22695324,1.994267613,111.6039473,2460770.814,1.80949,1977.680313,5.414593601,3.195,Asteroid,MBA,N,N
690,496830 (1995 UM81),496830,2.369507221,3.880606319,3.12505677,0.241771464,25.82972258,11.94965434,85.34157115,2460364.633,1.5403,2017.833341,5.524526601,3.019,Asteroid,MBA,N,N
691,184408 (2005 MZ22),184408,1.707133422,2.987786531,2.347459977,0.272774216,9.729032592,155.4641567,161.996545,2460143.404,0.696627,1313.698553,3.596710617,3.49,Asteroid,MBA,N,N
692,300752 (2007 VX211),300752,2.529176809,2.972715579,2.750946194,0.080615675,4.755627361,187.2562941,69.75206565,2460364.977,1.51859,1666.562368,4.562799092,3.336,Asteroid,MBA,N,N
693,359108 (2009 BH23),359108,1.962506762,2.787547828,2.375027295,0.17369086,5.390718803,0.967420275,87.62446997,2460079.784,0.986346,1336.907423,3.660253039,3.516,Asteroid,MBA,N,N
694,615529 (2003 SC451),615529,2.849043203,3.177779635,3.013411419,0.054545561,12.63135785,131.3109892,322.966681,2460880.639,1.87414,1910.671701,5.23113402,3.21,Asteroid,MBA,N,N
695,221846 (2008 FR80),221846,2.133324192,2.512106551,2.322715372,0.081538695,3.778016039,198.0768402,89.29355983,2460034.6,1.12052,1292.981819,3.53999129,3.569,Asteroid,MBA,N,N
696, 77003 (2001 CT4),77003,2.07082156,2.490426766,2.280624163,0.091993502,3.377763882,31.72494202,41.05790116,2460523.475,1.08554,1257.995272,3.444203346,3.598,Asteroid,MBA,N,N
697,335123 (2004 TF272),335123,2.207058898,2.922342122,2.56470051,0.13944771,2.706452179,313.6266908,93.15928949,2460816.936,1.21768,1500.214691,4.107363973,3.418,Asteroid,MBA,N,N
698,622633 (2014 OU265),622633,2.117160816,3.401078549,2.759119682,0.232668003,8.828742893,92.84696736,247.8686536,2460297.998,1.12652,1673.995306,4.583149365,3.286,Asteroid,MBA,N,N
699,588527 (2008 FL17),588527,2.013975217,2.809872486,2.411923852,0.164992205,2.629344269,88.25195931,331.9357014,2459651.222,1.02598,1368.18182,3.745877673,3.499,Asteroid,MBA,N,N
700,303213 (2004 JZ20),303213,2.625147193,3.110017991,2.867582592,0.084543476,14.72507184,207.2462793,325.8295319,2460085.473,1.63771,1773.667996,4.85603832,3.245,Asteroid,MBA,N,N
701,252999 (2002 QM134),252999,2.055317473,2.828604829,2.441961151,0.158333263,3.553965463,94.81261827,197.6388389,2460747.942,1.03885,1393.819553,3.816069959,3.481,Asteroid,MBA,N,N
702,421598 (2014 OP228),421598,2.006406606,2.857892336,2.432149471,0.175047985,2.226824989,203.0778655,175.9935244,2459738.854,1.00775,1385.427549,3.793093905,3.485,Asteroid,MBA,N,N
703, 64519 (2001 VQ96),64519,2.150532075,2.715966331,2.433249203,0.116189138,16.48293121,119.3251481,62.70815537,2459572.915,1.20476,1386.367317,3.795666851,3.441,Asteroid,MBA,N,N
704,495384 (2014 QX129),495384,1.965513908,2.738637295,2.352075602,0.164349179,1.070132972,337.1159037,301.8593439,2460671.637,0.948672,1317.574989,3.607323721,3.538,Asteroid,MBA,N,N
705, 52471 (1995 SG4),52471,1.765681191,2.805807166,2.285744179,0.227524581,21.68581888,312.5258206,42.19619578,2460058.196,0.797456,1262.23396,3.45580824,3.476,Asteroid,MBA,N,N
706,152589 (1995 ME3),152589,2.190973578,3.140773558,2.665873568,0.178140477,11.38998453,199.9734394,187.1042383,2460001.062,1.19472,1589.855852,4.352788096,3.333,Asteroid,MBA,N,N
707,611788 (2007 EO240),611788,2.897789378,3.327304954,3.112547166,0.068997441,10.98300405,36.14475886,233.7584045,2460536.642,1.89801,2005.729392,5.491387795,3.187,Asteroid,MBA,N,N
708,501461 (2014 AS49),501461,2.775145249,3.30957765,3.04236145,0.087831839,10.50958521,114.1538978,45.29886386,2460731.231,1.79573,1938.271638,5.306698531,3.208,Asteroid,MBA,N,N
709,112633 (2002 PR78),112633,2.460709917,2.702859061,2.581784489,0.046895693,6.177256192,104.4213055,116.6894131,2459678.235,1.45745,1515.229468,4.148472191,3.414,Asteroid,MBA,N,N
710,360969 (2005 UB209),360969,2.464909364,3.620349964,3.042629664,0.189875326,16.98748996,217.621062,303.9954414,2460100.915,1.51168,1938.52796,5.307400302,3.146,Asteroid,MBA,N,N
711,320140 (2007 EX214),320140,2.705285631,3.132870589,2.91907811,0.073239725,2.335962805,40.83051768,101.7097414,2459403.574,1.71762,1821.658653,4.987429577,3.275,Asteroid,MBA,N,N
712,173995 (2001 XV204),173995,2.663512372,3.419726905,3.041619638,0.12431116,10.44828726,106.5360685,267.4067773,2459750.656,1.68937,1937.562776,5.304757771,3.203,Asteroid,MBA,N,N
713,241263 (2007 TB350),241263,1.950661989,2.811667427,2.381164708,0.180795019,2.458608274,79.59623979,208.3349953,2459589.895,0.934097,1342.092911,3.674450134,3.515,Asteroid,MBA,N,N
714,388965 (2008 TP90),388965,1.987811783,3.160472828,2.574142305,0.227777043,3.914909111,189.6131275,211.9125322,2460812.111,0.996347,1508.50674,4.130066367,3.388,Asteroid,MBA,N,N
715, 96127 (2202 T-3),96127,2.921376695,3.31087245,3.116124572,0.06249682,8.946777509,221.6417595,229.8841636,2459847.364,1.94584,2009.188313,5.500857804,3.196,Asteroid,MBA,N,N
716, 59618 (1999 JR70),59618,2.210156849,2.977245503,2.593701176,0.147875295,4.749006198,121.7909823,174.0514238,2460708.125,1.19367,1525.732282,4.177227329,3.398,Asteroid,MBA,N,N
717,540566 (2017 SJ127),540566,3.040484794,3.215961281,3.128223038,0.028047311,12.77846827,80.81259875,60.13362224,2460653.828,2.07493,2020.900782,5.532924797,3.175,Asteroid,MBA,N,N
718,493387 (2014 WX136),493387,2.028554143,3.048905921,2.538730032,0.200957125,3.780342281,237.5370403,91.48491873,2459647.616,1.02117,1477.485433,4.045134656,3.415,Asteroid,MBA,N,N
719, 23853 (1998 RZ35),23853,2.380672846,2.919853459,2.650263152,0.10172209,12.95683804,175.9788667,354.179924,2459737.613,1.38528,1575.911862,4.314611532,3.347,Asteroid,MBA,N,N
720,  5499 (1981 SU2),5499,1.963668106,2.573356555,2.26851233,0.134380678,2.121233109,312.7907724,84.59306468,2459964.726,0.971232,1247.987235,3.416802833,3.601,Asteroid,MBA,N,N
721,529299 (2009 UY126),529299,2.208412637,3.243764147,2.726088392,0.189896907,7.327347268,224.9590331,121.3492815,2459910.596,1.21204,1644.024658,4.501094204,3.318,Asteroid,MBA,N,N
722,111206 (2001 WM29),111206,1.837908292,2.483792644,2.160850468,0.149451422,4.465311228,156.732612,195.0199043,2460168.89,0.831727,1160.207046,3.176473774,3.679,Asteroid,MBA,N,N
723,270078 (2001 QG1),270078,1.899196294,2.883944194,2.391570244,0.205878941,1.739194085,220.592434,129.2077586,2460294.735,0.893022,1350.899804,3.698562093,3.502,Asteroid,MBA,N,N
724, 89242 (2001 UP157),89242,2.540491613,2.888613537,2.714552575,0.064121419,4.743232139,180.2296646,160.1250932,2460084.457,1.53192,1633.600332,4.472553955,3.353,Asteroid,MBA,N,N
725,443669 (2015 HA43),443669,2.547880815,3.607901892,3.077891354,0.172199236,16.6912146,184.9174798,73.97181463,2459231.771,1.59456,1972.324435,5.399930008,3.142,Asteroid,MBA,N,N
726,527198 (2007 TP164),527198,1.823444803,2.909773965,2.366609384,0.229511716,6.369820754,205.2185753,178.0898192,2459706.949,0.826109,1329.806037,3.640810505,3.503,Asteroid,MBA,N,N
727, 30214 (2000 GS125),30214,1.973978386,2.627089156,2.300533771,0.14194766,7.369039046,110.6529389,243.5946606,2459751.996,0.980354,1274.504421,3.489402932,3.567,Asteroid,MBA,N,N
728,404011 (2012 CP10),404011,2.557218582,3.453557412,3.005387997,0.149121982,5.155398826,327.5729359,165.2138638,2459734.15,1.57053,1903.045834,5.210255535,3.228,Asteroid,MBA,N,N
729,597288 (2006 XJ74),597288,2.18360378,4.034150346,3.108877063,0.297622989,24.08971529,281.3072507,87.12876643,2459807.185,1.33111,2002.182909,5.481678054,3.021,Asteroid,MBA,N,N
730,467537 (2007 RM296),467537,2.932220857,3.443901254,3.188061055,0.080249466,15.04395966,236.4483139,156.7119963,2460514.31,1.94503,2079.162205,5.69243588,3.139,Asteroid,MBA,N,N
731,287353 (2002 UL7),287353,2.118373416,3.181390769,2.649882093,0.200578236,9.59323604,157.9508417,195.9993635,2460338.977,1.11392,1575.571993,4.313681021,3.342,Asteroid,MBA,N,N
732, 26188 Zengqingcun (1996 YE2),26188,2.102817992,2.53072065,2.316769321,0.092349,4.658670732,297.889168,136.7041056,2460637.781,1.11961,1288.020031,3.526406657,3.57,Asteroid,MBA,N,N
733,500435 (2012 TY154),500435,2.69313219,3.391927224,3.042529707,0.114837833,11.52511587,20.19710272,313.206474,2459898.702,1.69918,1938.432434,5.307138766,3.199,Asteroid,MBA,N,N
734,439850 (1998 TK3),439850,1.864847928,3.410459491,2.637653709,0.292989856,13.24009444,214.091404,180.7952271,2460528.205,0.870662,1564.678421,4.283856047,3.298,Asteroid,MBA,N,N
735,606674 (2018 RH32),606674,1.818013611,3.420152112,2.619082861,0.305858689,29.14106816,182.5384856,256.5291962,2460058.947,1.011,1548.182966,4.238693953,3.167,Asteroid,MBA,N,N
736,198838 (2005 GB54),198838,2.415097097,3.853323066,3.134210081,0.229439944,18.40911111,211.2279809,313.6282767,2459357.849,1.4548,2026.705199,5.548816425,3.094,Asteroid,MBA,N,N
737,325856 (2010 TL84),325856,2.066483527,2.655916637,2.361200082,0.124816426,7.651746382,20.59257542,342.6536603,2460754.082,1.06525,1325.249385,3.628335071,3.529,Asteroid,MBA,N,N
738, 79158 (1993 FB17),79158,2.740527457,3.513138911,3.126833184,0.123545359,16.18837201,176.8192867,112.4243425,2459633.938,1.77368,2019.554118,5.52923783,3.142,Asteroid,MBA,N,N
739,240730 (2005 JK),240730,2.247169179,4.102152355,3.174660767,0.29215455,20.54927308,14.81225717,249.0051908,2459787.835,1.32262,2066.067063,5.656583335,3.038,Asteroid,MBA,N,N
740,313367 (2002 JL27),313367,1.945033997,2.82958726,2.387310629,0.185261451,7.574212124,83.46028817,207.4320491,2460657.845,0.931626,1347.292289,3.688685254,3.499,Asteroid,MBA,N,N
741,337386 (2001 QG144),337386,1.901883369,2.82408553,2.362984449,0.195135047,1.490090819,160.9358065,157.4063142,2460047.088,0.888196,1326.751912,3.632448767,3.523,Asteroid,MBA,N,N
742,596527 (2005 VN143),596527,2.011620286,2.824887153,2.41825372,0.168151683,3.186147907,99.56072466,207.8472384,2460202.595,0.996801,1373.571349,3.7606334,3.494,Asteroid,MBA,N,N
743, 83542 (2001 SP166),83542,2.751798565,2.922703536,2.837251051,0.030118056,1.882203992,181.2355824,265.2058547,2459547.387,1.76752,1745.601374,4.779196096,3.309,Asteroid,MBA,N,N
744,297671 (2001 UA88),297671,2.203023297,2.292024462,2.24752388,0.019799826,4.520289865,43.85433151,340.452158,2460815.798,1.20532,1230.707647,3.369493899,3.625,Asteroid,MBA,N,N
745,529133 (2009 SV34),529133,2.015654017,3.429204489,2.722429253,0.259611975,14.26369308,201.4726851,183.3171367,2460048.875,1.01871,1640.715689,4.492034739,3.265,Asteroid,MBA,N,N
746,604646 (2015 TS19),604646,2.854222549,3.351897851,3.1030602,0.080191049,9.922297547,226.3967325,117.2399538,2461138.871,1.86447,1996.566264,5.466300516,3.193,Asteroid,MBA,N,N
747,219422 (2000 SY335),219422,2.204925479,3.029558711,2.617242095,0.157538585,5.645183619,63.33311683,1.272831771,2459690.174,1.21723,1546.551092,4.234226126,3.382,Asteroid,MBA,N,N
